phase,context_length,decode_steps,category,node_name,graph_node_name,profile_node_name,graph_node_index,match_method,provider,call_count,total_us,mean_us,matmul_share_pct,example_input_type_shape,example_output_type_shape
decode,512,1,mlp_projection,/model/layers.16/mlp/gate_proj/MatMul,/model/layers.16/mlp/gate_proj/MatMul,/model/layers.16/mlp/gate_proj/MatMul,5150,node_name,CPUExecutionProvider,3,2626.0,875.3333333333334,0.6673596092413804,"[{""float"":[1,1,1152]}]","[{""float"":[1,1,6912]}]"
decode,512,1,mlp_projection,/model/layers.24/mlp/gate_proj/MatMul,/model/layers.24/mlp/gate_proj/MatMul,/model/layers.24/mlp/gate_proj/MatMul,7502,node_name,CPUExecutionProvider,3,2617.0,872.3333333333334,0.665072390473988,"[{""float"":[1,1,1152]}]","[{""float"":[1,1,6912]}]"
decode,512,1,mlp_projection,/model/layers.18/mlp/gate_proj/MatMul,/model/layers.18/mlp/gate_proj/MatMul,/model/layers.18/mlp/gate_proj/MatMul,5738,node_name,CPUExecutionProvider,3,2612.0,870.6666666666666,0.6638017133809921,"[{""float"":[1,1,1152]}]","[{""float"":[1,1,6912]}]"
decode,512,1,attention_output_projection,/model/layers.8/self_attn/o_proj/MatMul,/model/layers.8/self_attn/o_proj/MatMul,/model/layers.8/self_attn/o_proj/MatMul,2774,node_name,CPUExecutionProvider,3,1369.0,456.3333333333333,0.34791138806224287,"[{""float"":[1,1,1024]}]","[{""float"":[1,1,1152]}]"
decode,512,1,attention_qkv_projection,/model/layers.8/self_attn/q_proj/MatMul,/model/layers.8/self_attn/q_proj/MatMul,/model/layers.8/self_attn/q_proj/MatMul,2550,node_name,CPUExecutionProvider,3,1315.0,438.3333333333333,0.3341880754578885,"[{""float"":[1,1,1152]}]","[{""float"":[1,1,1024]}]"
decode,512,1,attention_qkv_projection,/model/layers.6/self_attn/q_proj/MatMul,/model/layers.6/self_attn/q_proj/MatMul,/model/layers.6/self_attn/q_proj/MatMul,1962,node_name,CPUExecutionProvider,3,519.0,173.0,0.13189628225296132,"[{""float"":[1,1,1152]}]","[{""float"":[1,1,1024]}]"
decode,512,1,attention_qkv_projection,/model/layers.0/self_attn/q_proj/MatMul,/model/layers.0/self_attn/q_proj/MatMul,/model/layers.0/self_attn/q_proj/MatMul,190,node_name,CPUExecutionProvider,3,495.0,165.0,0.12579703220658162,"[{""float"":[1,1,1152]}]","[{""float"":[1,1,1024]}]"
decode,512,1,attention_qkv_projection,/model/layers.12/self_attn/q_proj/MatMul,/model/layers.12/self_attn/q_proj/MatMul,/model/layers.12/self_attn/q_proj/MatMul,3726,node_name,CPUExecutionProvider,3,490.0,163.33333333333334,0.12452635511358583,"[{""float"":[1,1,1152]}]","[{""float"":[1,1,1024]}]"
decode,512,1,attention_output_projection,/model/layers.9/self_attn/o_proj/MatMul,/model/layers.9/self_attn/o_proj/MatMul,/model/layers.9/self_attn/o_proj/MatMul,3068,node_name,CPUExecutionProvider,3,489.0,163.0,0.12427221969498667,"[{""float"":[1,1,1024]}]","[{""float"":[1,1,1152]}]"
decode,512,1,attention_qkv_projection,/model/layers.13/self_attn/q_proj/MatMul,/model/layers.13/self_attn/q_proj/MatMul,/model/layers.13/self_attn/q_proj/MatMul,4020,node_name,CPUExecutionProvider,3,486.0,162.0,0.12350981343918921,"[{""float"":[1,1,1152]}]","[{""float"":[1,1,1024]}]"
decode,512,1,attention_qkv_projection,/model/layers.3/self_attn/q_proj/MatMul,/model/layers.3/self_attn/q_proj/MatMul,/model/layers.3/self_attn/q_proj/MatMul,1076,node_name,CPUExecutionProvider,3,485.0,161.66666666666666,0.12325567802059004,"[{""float"":[1,1,1152]}]","[{""float"":[1,1,1024]}]"
decode,512,1,attention_qkv_projection,/model/layers.10/self_attn/q_proj/MatMul,/model/layers.10/self_attn/q_proj/MatMul,/model/layers.10/self_attn/q_proj/MatMul,3138,node_name,CPUExecutionProvider,3,477.0,159.0,0.1212225946717968,"[{""float"":[1,1,1152]}]","[{""float"":[1,1,1024]}]"
decode,512,1,attention_qkv_projection,/model/layers.4/self_attn/q_proj/MatMul,/model/layers.4/self_attn/q_proj/MatMul,/model/layers.4/self_attn/q_proj/MatMul,1370,node_name,CPUExecutionProvider,3,476.0,158.66666666666666,0.12096845925319766,"[{""float"":[1,1,1152]}]","[{""float"":[1,1,1024]}]"
decode,512,1,attention_qkv_projection,/model/layers.9/self_attn/q_proj/MatMul,/model/layers.9/self_attn/q_proj/MatMul,/model/layers.9/self_attn/q_proj/MatMul,2844,node_name,CPUExecutionProvider,3,475.0,158.33333333333334,0.1207143238345985,"[{""float"":[1,1,1152]}]","[{""float"":[1,1,1024]}]"
decode,512,1,attention_qkv_projection,/model/layers.11/self_attn/q_proj/MatMul,/model/layers.11/self_attn/q_proj/MatMul,/model/layers.11/self_attn/q_proj/MatMul,3432,node_name,CPUExecutionProvider,3,474.0,158.0,0.12046018841599936,"[{""float"":[1,1,1152]}]","[{""float"":[1,1,1024]}]"
decode,512,1,attention_qkv_projection,/model/layers.5/self_attn/q_proj/MatMul,/model/layers.5/self_attn/q_proj/MatMul,/model/layers.5/self_attn/q_proj/MatMul,1664,node_name,CPUExecutionProvider,3,470.0,156.66666666666666,0.11944364674160272,"[{""float"":[1,1,1152]}]","[{""float"":[1,1,1024]}]"
decode,512,1,attention_qkv_projection,/model/layers.16/self_attn/q_proj/MatMul,/model/layers.16/self_attn/q_proj/MatMul,/model/layers.16/self_attn/q_proj/MatMul,4902,node_name,CPUExecutionProvider,3,466.0,155.33333333333334,0.11842710506720612,"[{""float"":[1,1,1152]}]","[{""float"":[1,1,1024]}]"
decode,512,1,attention_qkv_projection,/model/layers.23/self_attn/q_proj/MatMul,/model/layers.23/self_attn/q_proj/MatMul,/model/layers.23/self_attn/q_proj/MatMul,6960,node_name,CPUExecutionProvider,3,465.0,155.0,0.11817296964860696,"[{""float"":[1,1,1152]}]","[{""float"":[1,1,1024]}]"
decode,512,1,attention_qkv_projection,/model/layers.25/self_attn/q_proj/MatMul,/model/layers.25/self_attn/q_proj/MatMul,/model/layers.25/self_attn/q_proj/MatMul,7548,node_name,CPUExecutionProvider,3,462.0,154.0,0.11741056339280949,"[{""float"":[1,1,1152]}]","[{""float"":[1,1,1024]}]"
decode,512,1,attention_qkv_projection,/model/layers.19/self_attn/q_proj/MatMul,/model/layers.19/self_attn/q_proj/MatMul,/model/layers.19/self_attn/q_proj/MatMul,5784,node_name,CPUExecutionProvider,3,461.0,153.66666666666666,0.11715642797421033,"[{""float"":[1,1,1152]}]","[{""float"":[1,1,1024]}]"
decode,512,1,attention_qkv_projection,/model/layers.14/self_attn/q_proj/MatMul,/model/layers.14/self_attn/q_proj/MatMul,/model/layers.14/self_attn/q_proj/MatMul,4314,node_name,CPUExecutionProvider,3,460.0,153.33333333333334,0.11690229255561119,"[{""float"":[1,1,1152]}]","[{""float"":[1,1,1024]}]"
decode,512,1,attention_qkv_projection,/model/layers.24/self_attn/q_proj/MatMul,/model/layers.24/self_attn/q_proj/MatMul,/model/layers.24/self_attn/q_proj/MatMul,7254,node_name,CPUExecutionProvider,3,460.0,153.33333333333334,0.11690229255561119,"[{""float"":[1,1,1152]}]","[{""float"":[1,1,1024]}]"
decode,512,1,attention_qkv_projection,/model/layers.15/self_attn/q_proj/MatMul,/model/layers.15/self_attn/q_proj/MatMul,/model/layers.15/self_attn/q_proj/MatMul,4608,node_name,CPUExecutionProvider,3,459.0,153.0,0.11664815713701203,"[{""float"":[1,1,1152]}]","[{""float"":[1,1,1024]}]"
decode,512,1,attention_qkv_projection,/model/layers.17/self_attn/q_proj/MatMul,/model/layers.17/self_attn/q_proj/MatMul,/model/layers.17/self_attn/q_proj/MatMul,5196,node_name,CPUExecutionProvider,3,459.0,153.0,0.11664815713701203,"[{""float"":[1,1,1152]}]","[{""float"":[1,1,1024]}]"
decode,512,1,attention_qkv_projection,/model/layers.22/self_attn/q_proj/MatMul,/model/layers.22/self_attn/q_proj/MatMul,/model/layers.22/self_attn/q_proj/MatMul,6666,node_name,CPUExecutionProvider,3,459.0,153.0,0.11664815713701203,"[{""float"":[1,1,1152]}]","[{""float"":[1,1,1024]}]"
decode,512,1,attention_qkv_projection,/model/layers.18/self_attn/q_proj/MatMul,/model/layers.18/self_attn/q_proj/MatMul,/model/layers.18/self_attn/q_proj/MatMul,5490,node_name,CPUExecutionProvider,3,456.0,152.0,0.11588575088121457,"[{""float"":[1,1,1152]}]","[{""float"":[1,1,1024]}]"
decode,512,1,attention_qkv_projection,/model/layers.7/self_attn/q_proj/MatMul,/model/layers.7/self_attn/q_proj/MatMul,/model/layers.7/self_attn/q_proj/MatMul,2256,node_name,CPUExecutionProvider,3,455.0,151.66666666666666,0.1156316154626154,"[{""float"":[1,1,1152]}]","[{""float"":[1,1,1024]}]"
decode,512,1,attention_qkv_projection,/model/layers.20/self_attn/q_proj/MatMul,/model/layers.20/self_attn/q_proj/MatMul,/model/layers.20/self_attn/q_proj/MatMul,6078,node_name,CPUExecutionProvider,3,454.0,151.33333333333334,0.11537748004401625,"[{""float"":[1,1,1152]}]","[{""float"":[1,1,1024]}]"
decode,512,1,attention_qkv_projection,/model/layers.21/self_attn/q_proj/MatMul,/model/layers.21/self_attn/q_proj/MatMul,/model/layers.21/self_attn/q_proj/MatMul,6372,node_name,CPUExecutionProvider,3,454.0,151.33333333333334,0.11537748004401625,"[{""float"":[1,1,1152]}]","[{""float"":[1,1,1024]}]"
decode,512,1,attention_qkv_projection,/model/layers.2/self_attn/q_proj/MatMul,/model/layers.2/self_attn/q_proj/MatMul,/model/layers.2/self_attn/q_proj/MatMul,782,node_name,CPUExecutionProvider,3,447.0,149.0,0.11359853211382216,"[{""float"":[1,1,1152]}]","[{""float"":[1,1,1024]}]"
decode,512,1,attention_qkv_projection,/model/layers.1/self_attn/q_proj/MatMul,/model/layers.1/self_attn/q_proj/MatMul,/model/layers.1/self_attn/q_proj/MatMul,488,node_name,CPUExecutionProvider,3,435.0,145.0,0.11054890709063232,"[{""float"":[1,1,1152]}]","[{""float"":[1,1,1024]}]"
decode,512,1,attention_output_projection,/model/layers.0/self_attn/o_proj/MatMul,/model/layers.0/self_attn/o_proj/MatMul,/model/layers.0/self_attn/o_proj/MatMul,418,node_name,CPUExecutionProvider,3,429.0,143.0,0.10902409457903739,"[{""float"":[1,1,1024]}]","[{""float"":[1,1,1152]}]"
decode,512,1,attention_output_projection,/model/layers.22/self_attn/o_proj/MatMul,/model/layers.22/self_attn/o_proj/MatMul,/model/layers.22/self_attn/o_proj/MatMul,6890,node_name,CPUExecutionProvider,3,420.0,140.0,0.106736875811645,"[{""float"":[1,1,1024]}]","[{""float"":[1,1,1152]}]"
decode,512,1,attention_output_projection,/model/layers.3/self_attn/o_proj/MatMul,/model/layers.3/self_attn/o_proj/MatMul,/model/layers.3/self_attn/o_proj/MatMul,1300,node_name,CPUExecutionProvider,3,417.0,139.0,0.10597446955584752,"[{""float"":[1,1,1024]}]","[{""float"":[1,1,1152]}]"
decode,512,1,attention_output_projection,/model/layers.6/self_attn/o_proj/MatMul,/model/layers.6/self_attn/o_proj/MatMul,/model/layers.6/self_attn/o_proj/MatMul,2186,node_name,CPUExecutionProvider,3,411.0,137.0,0.10444965704425259,"[{""float"":[1,1,1024]}]","[{""float"":[1,1,1152]}]"
decode,512,1,attention_output_projection,/model/layers.11/self_attn/o_proj/MatMul,/model/layers.11/self_attn/o_proj/MatMul,/model/layers.11/self_attn/o_proj/MatMul,3656,node_name,CPUExecutionProvider,3,411.0,137.0,0.10444965704425259,"[{""float"":[1,1,1024]}]","[{""float"":[1,1,1152]}]"
decode,512,1,attention_output_projection,/model/layers.12/self_attn/o_proj/MatMul,/model/layers.12/self_attn/o_proj/MatMul,/model/layers.12/self_attn/o_proj/MatMul,3950,node_name,CPUExecutionProvider,3,411.0,137.0,0.10444965704425259,"[{""float"":[1,1,1024]}]","[{""float"":[1,1,1152]}]"
decode,512,1,attention_output_projection,/model/layers.23/self_attn/o_proj/MatMul,/model/layers.23/self_attn/o_proj/MatMul,/model/layers.23/self_attn/o_proj/MatMul,7184,node_name,CPUExecutionProvider,3,411.0,137.0,0.10444965704425259,"[{""float"":[1,1,1024]}]","[{""float"":[1,1,1152]}]"
decode,512,1,attention_output_projection,/model/layers.13/self_attn/o_proj/MatMul,/model/layers.13/self_attn/o_proj/MatMul,/model/layers.13/self_attn/o_proj/MatMul,4244,node_name,CPUExecutionProvider,3,410.0,136.66666666666666,0.10419552162565344,"[{""float"":[1,1,1024]}]","[{""float"":[1,1,1152]}]"
decode,512,1,attention_output_projection,/model/layers.25/self_attn/o_proj/MatMul,/model/layers.25/self_attn/o_proj/MatMul,/model/layers.25/self_attn/o_proj/MatMul,7772,node_name,CPUExecutionProvider,3,410.0,136.66666666666666,0.10419552162565344,"[{""float"":[1,1,1024]}]","[{""float"":[1,1,1152]}]"
decode,512,1,attention_output_projection,/model/layers.14/self_attn/o_proj/MatMul,/model/layers.14/self_attn/o_proj/MatMul,/model/layers.14/self_attn/o_proj/MatMul,4538,node_name,CPUExecutionProvider,3,409.0,136.33333333333334,0.10394138620705429,"[{""float"":[1,1,1024]}]","[{""float"":[1,1,1152]}]"
decode,512,1,attention_output_projection,/model/layers.21/self_attn/o_proj/MatMul,/model/layers.21/self_attn/o_proj/MatMul,/model/layers.21/self_attn/o_proj/MatMul,6596,node_name,CPUExecutionProvider,3,408.0,136.0,0.10368725078845513,"[{""float"":[1,1,1024]}]","[{""float"":[1,1,1152]}]"
decode,512,1,attention_output_projection,/model/layers.10/self_attn/o_proj/MatMul,/model/layers.10/self_attn/o_proj/MatMul,/model/layers.10/self_attn/o_proj/MatMul,3362,node_name,CPUExecutionProvider,3,407.0,135.66666666666666,0.10343311536985599,"[{""float"":[1,1,1024]}]","[{""float"":[1,1,1152]}]"
decode,512,1,attention_output_projection,/model/layers.16/self_attn/o_proj/MatMul,/model/layers.16/self_attn/o_proj/MatMul,/model/layers.16/self_attn/o_proj/MatMul,5126,node_name,CPUExecutionProvider,3,407.0,135.66666666666666,0.10343311536985599,"[{""float"":[1,1,1024]}]","[{""float"":[1,1,1152]}]"
decode,512,1,attention_output_projection,/model/layers.17/self_attn/o_proj/MatMul,/model/layers.17/self_attn/o_proj/MatMul,/model/layers.17/self_attn/o_proj/MatMul,5420,node_name,CPUExecutionProvider,3,407.0,135.66666666666666,0.10343311536985599,"[{""float"":[1,1,1024]}]","[{""float"":[1,1,1152]}]"
decode,512,1,attention_output_projection,/model/layers.18/self_attn/o_proj/MatMul,/model/layers.18/self_attn/o_proj/MatMul,/model/layers.18/self_attn/o_proj/MatMul,5714,node_name,CPUExecutionProvider,3,407.0,135.66666666666666,0.10343311536985599,"[{""float"":[1,1,1024]}]","[{""float"":[1,1,1152]}]"
decode,512,1,attention_output_projection,/model/layers.19/self_attn/o_proj/MatMul,/model/layers.19/self_attn/o_proj/MatMul,/model/layers.19/self_attn/o_proj/MatMul,6008,node_name,CPUExecutionProvider,3,407.0,135.66666666666666,0.10343311536985599,"[{""float"":[1,1,1024]}]","[{""float"":[1,1,1152]}]"
decode,512,1,attention_output_projection,/model/layers.24/self_attn/o_proj/MatMul,/model/layers.24/self_attn/o_proj/MatMul,/model/layers.24/self_attn/o_proj/MatMul,7478,node_name,CPUExecutionProvider,3,407.0,135.66666666666666,0.10343311536985599,"[{""float"":[1,1,1024]}]","[{""float"":[1,1,1152]}]"
decode,512,1,attention_output_projection,/model/layers.5/self_attn/o_proj/MatMul,/model/layers.5/self_attn/o_proj/MatMul,/model/layers.5/self_attn/o_proj/MatMul,1892,node_name,CPUExecutionProvider,3,405.0,135.0,0.10292484453265768,"[{""float"":[1,1,1024]}]","[{""float"":[1,1,1152]}]"
decode,512,1,attention_output_projection,/model/layers.7/self_attn/o_proj/MatMul,/model/layers.7/self_attn/o_proj/MatMul,/model/layers.7/self_attn/o_proj/MatMul,2480,node_name,CPUExecutionProvider,3,403.0,134.33333333333334,0.10241657369545935,"[{""float"":[1,1,1024]}]","[{""float"":[1,1,1152]}]"
decode,512,1,attention_output_projection,/model/layers.1/self_attn/o_proj/MatMul,/model/layers.1/self_attn/o_proj/MatMul,/model/layers.1/self_attn/o_proj/MatMul,712,node_name,CPUExecutionProvider,3,402.0,134.0,0.1021624382768602,"[{""float"":[1,1,1024]}]","[{""float"":[1,1,1152]}]"
decode,512,1,attention_output_projection,/model/layers.2/self_attn/o_proj/MatMul,/model/layers.2/self_attn/o_proj/MatMul,/model/layers.2/self_attn/o_proj/MatMul,1006,node_name,CPUExecutionProvider,3,402.0,134.0,0.1021624382768602,"[{""float"":[1,1,1024]}]","[{""float"":[1,1,1152]}]"
decode,512,1,attention_output_projection,/model/layers.4/self_attn/o_proj/MatMul,/model/layers.4/self_attn/o_proj/MatMul,/model/layers.4/self_attn/o_proj/MatMul,1594,node_name,CPUExecutionProvider,3,402.0,134.0,0.1021624382768602,"[{""float"":[1,1,1024]}]","[{""float"":[1,1,1152]}]"
decode,512,1,attention_output_projection,/model/layers.15/self_attn/o_proj/MatMul,/model/layers.15/self_attn/o_proj/MatMul,/model/layers.15/self_attn/o_proj/MatMul,4832,node_name,CPUExecutionProvider,3,400.0,133.33333333333334,0.1016541674396619,"[{""float"":[1,1,1024]}]","[{""float"":[1,1,1152]}]"
decode,512,1,attention_output_projection,/model/layers.20/self_attn/o_proj/MatMul,/model/layers.20/self_attn/o_proj/MatMul,/model/layers.20/self_attn/o_proj/MatMul,6302,node_name,CPUExecutionProvider,3,399.0,133.0,0.10140003202106275,"[{""float"":[1,1,1024]}]","[{""float"":[1,1,1152]}]"
decode,512,1,attention_qkv_projection,/model/layers.0/self_attn/k_proj/MatMul,/model/layers.0/self_attn/k_proj/MatMul,/model/layers.0/self_attn/k_proj/MatMul,214,node_name,CPUExecutionProvider,3,147.0,49.0,0.037357906534075745,"[{""float"":[1,1,1152]}]","[{""float"":[1,1,256]}]"
decode,512,1,attention_qkv_projection,/model/layers.5/self_attn/k_proj/MatMul,/model/layers.5/self_attn/k_proj/MatMul,/model/layers.5/self_attn/k_proj/MatMul,1688,node_name,CPUExecutionProvider,3,121.0,40.333333333333336,0.030750385650497723,"[{""float"":[1,1,1152]}]","[{""float"":[1,1,256]}]"
